time_s,altitude_m,downrange_m,velocity_mps,acceleration_mps2,mass_kg,mach,dynamic_pressure_pa,x_m,y_m,z_m
125.0400,88.7337,627.4984,6.3764,0.0008,2.1600,0.01164,9.5093,627.4984,0.0000,88.7337
125.0800,88.5754,627.6984,6.3764,0.0008,2.1600,0.01164,9.5093,627.6984,0.0000,88.5754
125.1200,88.4171,627.8984,6.3763,0.0008,2.1600,0.01164,9.5093,627.8984,0.0000,88.4171
125.1600,88.2588,628.0984,6.3763,0.0008,2.1600,0.01164,9.5093,628.0984,0.0000,88.2588
125.2000,88.1006,628.2984,6.3763,0.0008,2.1600,0.01164,9.5093,628.2984,0.0000,88.1006
125.2400,87.9423,628.4984,6.3763,0.0008,2.1600,0.01164,9.5093,628.4984,0.0000,87.9423
125.2800,87.7840,628.6984,6.3763,0.0008,2.1600,0.01164,9.5093,628.6984,0.0000,87.7840
125.3200,87.6257,628.8984,6.3762,0.0008,2.1600,0.01164,9.5093,628.8984,0.0000,87.6257
125.3600,87.4675,629.0984,6.3762,0.0008,2.1600,0.01164,9.5093,629.0984,0.0000,87.4675
125.4000,87.3092,629.2984,6.3762,0.0008,2.1600,0.01164,9.5093,629.2984,0.0000,87.3092
125.4400,87.1509,629.4984,6.3762,0.0008,2.1600,0.01164,9.5093,629.4984,0.0000,87.1509
125.4800,86.9926,629.6984,6.3762,0.0008,2.1600,0.01164,9.5093,629.6984,0.0000,86.9926
125.5200,86.8344,629.8984,6.3761,0.0008,2.1600,0.01164,9.5093,629.8984,0.0000,86.8344
125.5600,86.6761,630.0984,6.3761,0.0008,2.1600,0.01164,9.5093,630.0984,0.0000,86.6761
125.6000,86.5179,630.2984,6.3761,0.0008,2.1600,0.01164,9.5093,630.2984,0.0000,86.5179
125.6400,86.3596,630.4984,6.3761,0.0008,2.1600,0.01164,9.5093,630.4984,0.0000,86.3596
125.6800,86.2013,630.6984,6.3761,0.0008,2.1600,0.01164,9.5093,630.6984,0.0000,86.2013
125.7200,86.0431,630.8984,6.3761,0.0008,2.1600,0.01164,9.5093,630.8984,0.0000,86.0431
125.7600,85.8848,631.0984,6.3760,0.0008,2.1600,0.01164,9.5093,631.0984,0.0000,85.8848
125.8000,85.7265,631.2984,6.3760,0.0008,2.1600,0.01164,9.5093,631.2984,0.0000,85.7265
125.8400,85.5683,631.4984,6.3760,0.0008,2.1600,0.01164,9.5093,631.4984,0.0000,85.5683
125.8800,85.4100,631.6984,6.3760,0.0008,2.1600,0.01164,9.5093,631.6984,0.0000,85.4100
125.9200,85.2518,631.8984,6.3760,0.0008,2.1600,0.01164,9.5093,631.8984,0.0000,85.2518
125.9600,85.0935,632.0984,6.3759,0.0008,2.1600,0.01164,9.5093,632.0984,0.0000,85.0935
126.0000,84.9353,632.2984,6.3759,0.0008,2.1600,0.01164,9.5093,632.2984,0.0000,84.9353
126.0400,84.7770,632.4984,6.3759,0.0008,2.1600,0.01164,9.5093,632.4984,0.0000,84.7770
126.0800,84.6188,632.6984,6.3759,0.0008,2.1600,0.01164,9.5093,632.6984,0.0000,84.6188
126.1200,84.4605,632.8984,6.3759,0.0008,2.1600,0.01164,9.5093,632.8984,0.0000,84.4605
126.1600,84.3023,633.0984,6.3758,0.0008,2.1600,0.01164,9.5093,633.0984,0.0000,84.3023
126.2000,84.1440,633.2984,6.3758,0.0008,2.1600,0.01164,9.5093,633.2984,0.0000,84.1440
126.2400,83.9858,633.4984,6.3758,0.0008,2.1600,0.01164,9.5093,633.4984,0.0000,83.9858
126.2800,83.8275,633.6984,6.3758,0.0008,2.1600,0.01164,9.5093,633.6984,0.0000,83.8275
126.3200,83.6693,633.8984,6.3758,0.0008,2.1600,0.01164,9.5093,633.8984,0.0000,83.6693
126.3600,83.5110,634.0984,6.3758,0.0008,2.1600,0.01164,9.5093,634.0984,0.0000,83.5110
126.4000,83.3528,634.2984,6.3757,0.0008,2.1600,0.01164,9.5093,634.2984,0.0000,83.3528
126.4400,83.1946,634.4984,6.3757,0.0008,2.1600,0.01164,9.5093,634.4984,0.0000,83.1946
126.4800,83.0363,634.6984,6.3757,0.0008,2.1600,0.01164,9.5093,634.6984,0.0000,83.0363
126.5200,82.8781,634.8984,6.3757,0.0008,2.1600,0.01164,9.5093,634.8984,0.0000,82.8781
126.5600,82.7199,635.0984,6.3757,0.0008,2.1600,0.01164,9.5093,635.0984,0.0000,82.7199
126.6000,82.5616,635.2984,6.3756,0.0008,2.1600,0.01164,9.5093,635.2984,0.0000,82.5616
126.6400,82.4034,635.4984,6.3756,0.0008,2.1600,0.01164,9.5093,635.4984,0.0000,82.4034
126.6800,82.2452,635.6984,6.3756,0.0008,2.1600,0.01164,9.5093,635.6984,0.0000,82.2452
126.7200,82.0869,635.8984,6.3756,0.0008,2.1600,0.01164,9.5093,635.8984,0.0000,82.0869
126.7600,81.9287,636.0984,6.3756,0.0008,2.1600,0.01164,9.5093,636.0984,0.0000,81.9287
126.8000,81.7705,636.2984,6.3755,0.0008,2.1600,0.01164,9.5093,636.2984,0.0000,81.7705
126.8400,81.6122,636.4984,6.3755,0.0008,2.1600,0.01164,9.5093,636.4984,0.0000,81.6122
126.8800,81.4540,636.6984,6.3755,0.0008,2.1600,0.01163,9.5093,636.6984,0.0000,81.4540
126.9200,81.2958,636.8984,6.3755,0.0008,2.1600,0.01163,9.5093,636.8984,0.0000,81.2958
126.9600,81.1376,637.0984,6.3755,0.0008,2.1600,0.01163,9.5093,637.0984,0.0000,81.1376
127.0000,80.9793,637.2984,6.3755,0.0008,2.1600,0.01163,9.5093,637.2984,0.0000,80.9793
127.0400,80.8211,637.4984,6.3754,0.0008,2.1600,0.01163,9.5093,637.4984,0.0000,80.8211
127.0800,80.6629,637.6984,6.3754,0.0008,2.1600,0.01163,9.5093,637.6984,0.0000,80.6629
127.1200,80.5047,637.8984,6.3754,0.0008,2.1600,0.01163,9.5093,637.8984,0.0000,80.5047
127.1600,80.3465,638.0984,6.3754,0.0008,2.1600,0.01163,9.5093,638.0984,0.0000,80.3465
127.2000,80.1882,638.2984,6.3754,0.0008,2.1600,0.01163,9.5093,638.2984,0.0000,80.1882
127.2400,80.0300,638.4984,6.3753,0.0008,2.1600,0.01163,9.5093,638.4984,0.0000,80.0300
127.2800,79.8718,638.6984,6.3753,0.0008,2.1600,0.01163,9.5092,638.6984,0.0000,79.8718
127.3200,79.7136,638.8984,6.3753,0.0008,2.1600,0.01163,9.5092,638.8984,0.0000,79.7136
127.3600,79.5554,639.0984,6.3753,0.0008,2.1600,0.01163,9.5092,639.0984,0.0000,79.5554
127.4000,79.3972,639.2984,6.3753,0.0008,2.1600,0.01163,9.5092,639.2984,0.0000,79.3972
127.4400,79.2390,639.4984,6.3752,0.0008,2.1600,0.01163,9.5092,639.4984,0.0000,79.2390
127.4800,79.0808,639.6984,6.3752,0.0008,2.1600,0.01163,9.5092,639.6984,0.0000,79.0808
127.5200,78.9225,639.8984,6.3752,0.0008,2.1600,0.01163,9.5092,639.8984,0.0000,78.9225
127.5600,78.7643,640.0984,6.3752,0.0008,2.1600,0.01163,9.5092,640.0984,0.0000,78.7643
127.6000,78.6061,640.2984,6.3752,0.0008,2.1600,0.01163,9.5092,640.2984,0.0000,78.6061
127.6400,78.4479,640.4984,6.3752,0.0008,2.1600,0.01163,9.5092,640.4984,0.0000,78.4479
127.6800,78.2897,640.6984,6.3751,0.0008,2.1600,0.01163,9.5092,640.6984,0.0000,78.2897
127.7200,78.1315,640.8984,6.3751,0.0008,2.1600,0.01163,9.5092,640.8984,0.0000,78.1315
127.7600,77.9733,641.0984,6.3751,0.0008,2.1600,0.01163,9.5092,641.0984,0.0000,77.9733
127.8000,77.8151,641.2984,6.3751,0.0008,2.1600,0.01163,9.5092,641.2984,0.0000,77.8151
127.8400,77.6569,641.4984,6.3751,0.0008,2.1600,0.01163,9.5092,641.4984,0.0000,77.6569
127.8800,77.4987,641.6984,6.3750,0.0008,2.1600,0.01163,9.5092,641.6984,0.0000,77.4987
127.9200,77.3405,641.8984,6.3750,0.0008,2.1600,0.01163,9.5092,641.8984,0.0000,77.3405
127.9600,77.1823,642.0984,6.3750,0.0008,2.1600,0.01163,9.5092,642.0984,0.0000,77.1823
128.0000,77.0242,642.2984,6.3750,0.0008,2.1600,0.01163,9.5092,642.2984,0.0000,77.0242
128.0400,76.8660,642.4984,6.3750,0.0008,2.1600,0.01163,9.5092,642.4984,0.0000,76.8660
128.0800,76.7078,642.6984,6.3750,0.0008,2.1600,0.01163,9.5092,642.6984,0.0000,76.7078
128.1200,76.5496,642.8984,6.3749,0.0008,2.1600,0.01163,9.5092,642.8984,0.0000,76.5496
128.1600,76.3914,643.0984,6.3749,0.0008,2.1600,0.01163,9.5092,643.0984,0.0000,76.3914
128.2000,76.2332,643.2984,6.3749,0.0008,2.1600,0.01163,9.5092,643.2984,0.0000,76.2332
128.2400,76.0750,643.4984,6.3749,0.0008,2.1600,0.01163,9.5092,643.4984,0.0000,76.0750
128.2800,75.9168,643.6984,6.3749,0.0008,2.1600,0.01163,9.5092,643.6984,0.0000,75.9168
128.3200,75.7587,643.8984,6.3748,0.0008,2.1600,0.01163,9.5092,643.8984,0.0000,75.7587
128.3600,75.6005,644.0984,6.3748,0.0008,2.1600,0.01163,9.5092,644.0984,0.0000,75.6005
128.4000,75.4423,644.2984,6.3748,0.0008,2.1600,0.01163,9.5092,644.2984,0.0000,75.4423
128.4400,75.2841,644.4984,6.3748,0.0008,2.1600,0.01163,9.5092,644.4984,0.0000,75.2841
128.4800,75.1259,644.6984,6.3748,0.0008,2.1600,0.01163,9.5092,644.6984,0.0000,75.1259
128.5200,74.9678,644.8984,6.3747,0.0008,2.1600,0.01163,9.5092,644.8984,0.0000,74.9678
128.5600,74.8096,645.0984,6.3747,0.0008,2.1600,0.01163,9.5092,645.0984,0.0000,74.8096
128.6000,74.6514,645.2984,6.3747,0.0008,2.1600,0.01163,9.5092,645.2984,0.0000,74.6514
128.6400,74.4932,645.4984,6.3747,0.0008,2.1600,0.01163,9.5092,645.4984,0.0000,74.4932
128.6800,74.3351,645.6984,6.3747,0.0008,2.1600,0.01163,9.5092,645.6984,0.0000,74.3351
128.7200,74.1769,645.8984,6.3747,0.0008,2.1600,0.01163,9.5092,645.8984,0.0000,74.1769
128.7600,74.0187,646.0984,6.3746,0.0008,2.1600,0.01163,9.5092,646.0984,0.0000,74.0187
128.8000,73.8606,646.2984,6.3746,0.0008,2.1600,0.01163,9.5092,646.2984,0.0000,73.8606
128.8400,73.7024,646.4984,6.3746,0.0008,2.1600,0.01163,9.5092,646.4984,0.0000,73.7024
128.8800,73.5442,646.6984,6.3746,0.0008,2.1600,0.01163,9.5092,646.6984,0.0000,73.5442
128.9200,73.3861,646.8984,6.3746,0.0008,2.1600,0.01163,9.5092,646.8984,0.0000,73.3861
128.9600,73.2279,647.0984,6.3745,0.0008,2.1600,0.01163,9.5092,647.0984,0.0000,73.2279
129.0000,73.0697,647.2984,6.3745,0.0008,2.1600,0.01163,9.5092,647.2984,0.0000,73.0697
129.0400,72.9116,647.4984,6.3745,0.0008,2.1600,0.01163,9.5092,647.4984,0.0000,72.9116
129.0800,72.7534,647.6984,6.3745,0.0008,2.1600,0.01163,9.5092,647.6984,0.0000,72.7534
129.1200,72.5952,647.8984,6.3745,0.0008,2.1600,0.01163,9.5092,647.8984,0.0000,72.5952
129.1600,72.4371,648.0984,6.3744,0.0008,2.1600,0.01163,9.5092,648.0984,0.0000,72.4371
129.2000,72.2789,648.2984,6.3744,0.0008,2.1600,0.01163,9.5092,648.2984,0.0000,72.2789
129.2400,72.1208,648.4984,6.3744,0.0008,2.1600,0.01163,9.5092,648.4984,0.0000,72.1208
129.2800,71.9626,648.6984,6.3744,0.0008,2.1600,0.01163,9.5092,648.6984,0.0000,71.9626
129.3200,71.8045,648.8984,6.3744,0.0008,2.1600,0.01163,9.5092,648.8984,0.0000,71.8045
129.3600,71.6463,649.0984,6.3744,0.0008,2.1600,0.01163,9.5092,649.0984,0.0000,71.6463
129.4000,71.4882,649.2984,6.3743,0.0008,2.1600,0.01163,9.5092,649.2984,0.0000,71.4882
129.4400,71.3300,649.4984,6.3743,0.0008,2.1600,0.01163,9.5092,649.4984,0.0000,71.3300
129.4800,71.1719,649.6984,6.3743,0.0008,2.1600,0.01163,9.5092,649.6984,0.0000,71.1719
129.5200,71.0137,649.8984,6.3743,0.0008,2.1600,0.01163,9.5092,649.8984,0.0000,71.0137
129.5600,70.8556,650.0984,6.3743,0.0008,2.1600,0.01163,9.5092,650.0984,0.0000,70.8556
129.6000,70.6974,650.2984,6.3742,0.0008,2.1600,0.01163,9.5092,650.2984,0.0000,70.6974
129.6400,70.5393,650.4984,6.3742,0.0008,2.1600,0.01163,9.5092,650.4984,0.0000,70.5393
129.6800,70.3811,650.6984,6.3742,0.0008,2.1600,0.01163,9.5092,650.6984,0.0000,70.3811
129.7200,70.2230,650.8984,6.3742,0.0008,2.1600,0.01163,9.5092,650.8984,0.0000,70.2230
129.7600,70.0649,651.0984,6.3742,0.0008,2.1600,0.01163,9.5092,651.0984,0.0000,70.0649
129.8000,69.9067,651.2984,6.3741,0.0008,2.1600,0.01163,9.5092,651.2984,0.0000,69.9067
129.8400,69.7486,651.4984,6.3741,0.0008,2.1600,0.01163,9.5092,651.4984,0.0000,69.7486
129.8800,69.5904,651.6984,6.3741,0.0008,2.1600,0.01163,9.5092,651.6984,0.0000,69.5904
129.9200,69.4323,651.8984,6.3741,0.0008,2.1600,0.01163,9.5092,651.8984,0.0000,69.4323
129.9600,69.2742,652.0984,6.3741,0.0008,2.1600,0.01163,9.5092,652.0984,0.0000,69.2742
130.0000,69.1160,652.2984,6.3741,0.0008,2.1600,0.01163,9.5092,652.2984,0.0000,69.1160
130.0400,68.9579,652.4984,6.3740,0.0008,2.1600,0.01163,9.5092,652.4984,0.0000,68.9579
130.0800,68.7998,652.6984,6.3740,0.0008,2.1600,0.01163,9.5092,652.6984,0.0000,68.7998
130.1200,68.6417,652.8984,6.3740,0.0008,2.1600,0.01163,9.5092,652.8984,0.0000,68.6417
130.1600,68.4835,653.0984,6.3740,0.0008,2.1600,0.01163,9.5092,653.0984,0.0000,68.4835
130.2000,68.3254,653.2984,6.3740,0.0008,2.1600,0.01163,9.5092,653.2984,0.0000,68.3254
130.2400,68.1673,653.4984,6.3739,0.0008,2.1600,0.01163,9.5092,653.4984,0.0000,68.1673
130.2800,68.0092,653.6984,6.3739,0.0008,2.1600,0.01163,9.5092,653.6984,0.0000,68.0092
130.3200,67.8510,653.8984,6.3739,0.0008,2.1600,0.01163,9.5092,653.8984,0.0000,67.8510
130.3600,67.6929,654.0984,6.3739,0.0008,2.1600,0.01163,9.5092,654.0984,0.0000,67.6929
130.4000,67.5348,654.2984,6.3739,0.0008,2.1600,0.01163,9.5092,654.2984,0.0000,67.5348
130.4400,67.3767,654.4984,6.3739,0.0008,2.1600,0.01163,9.5092,654.4984,0.0000,67.3767
130.4800,67.2186,654.6984,6.3738,0.0008,2.1600,0.01163,9.5092,654.6984,0.0000,67.2186
130.5200,67.0604,654.8984,6.3738,0.0008,2.1600,0.01163,9.5092,654.8984,0.0000,67.0604
130.5600,66.9023,655.0984,6.3738,0.0008,2.1600,0.01162,9.5092,655.0984,0.0000,66.9023
130.6000,66.7442,655.2984,6.3738,0.0008,2.1600,0.01162,9.5092,655.2984,0.0000,66.7442
130.6400,66.5861,655.4984,6.3738,0.0008,2.1600,0.01162,9.5092,655.4984,0.0000,66.5861
130.6800,66.4280,655.6984,6.3737,0.0008,2.1600,0.01162,9.5092,655.6984,0.0000,66.4280
130.7200,66.2699,655.8984,6.3737,0.0008,2.1600,0.01162,9.5092,655.8984,0.0000,66.2699
130.7600,66.1118,656.0984,6.3737,0.0008,2.1600,0.01162,9.5092,656.0984,0.0000,66.1118
130.8000,65.9536,656.2984,6.3737,0.0008,2.1600,0.01162,9.5092,656.2984,0.0000,65.9536
130.8400,65.7955,656.4984,6.3737,0.0008,2.1600,0.01162,9.5092,656.4984,0.0000,65.7955
130.8800,65.6374,656.6984,6.3736,0.0008,2.1600,0.01162,9.5092,656.6984,0.0000,65.6374
130.9200,65.4793,656.8984,6.3736,0.0008,2.1600,0.01162,9.5092,656.8984,0.0000,65.4793
130.9600,65.3212,657.0984,6.3736,0.0008,2.1600,0.01162,9.5092,657.0984,0.0000,65.3212
131.0000,65.1631,657.2984,6.3736,0.0008,2.1600,0.01162,9.5092,657.2984,0.0000,65.1631
131.0400,65.0050,657.4984,6.3736,0.0008,2.1600,0.01162,9.5092,657.4984,0.0000,65.0050
131.0800,64.8469,657.6984,6.3736,0.0008,2.1600,0.01162,9.5092,657.6984,0.0000,64.8469
131.1200,64.6888,657.8984,6.3735,0.0008,2.1600,0.01162,9.5092,657.8984,0.0000,64.6888
131.1600,64.5307,658.0984,6.3735,0.0008,2.1600,0.01162,9.5092,658.0984,0.0000,64.5307
131.2000,64.3726,658.2984,6.3735,0.0008,2.1600,0.01162,9.5092,658.2984,0.0000,64.3726
131.2400,64.2145,658.4984,6.3735,0.0008,2.1600,0.01162,9.5092,658.4984,0.0000,64.2145
131.2800,64.0564,658.6984,6.3735,0.0008,2.1600,0.01162,9.5092,658.6984,0.0000,64.0564
131.3200,63.8983,658.8984,6.3734,0.0008,2.1600,0.01162,9.5092,658.8984,0.0000,63.8983
131.3600,63.7403,659.0984,6.3734,0.0008,2.1600,0.01162,9.5092,659.0984,0.0000,63.7403
131.4000,63.5822,659.2984,6.3734,0.0008,2.1600,0.01162,9.5092,659.2984,0.0000,63.5822
131.4400,63.4241,659.4984,6.3734,0.0008,2.1600,0.01162,9.5092,659.4984,0.0000,63.4241
131.4800,63.2660,659.6984,6.3734,0.0008,2.1600,0.01162,9.5092,659.6984,0.0000,63.2660
131.5200,63.1079,659.8984,6.3733,0.0008,2.1600,0.01162,9.5092,659.8984,0.0000,63.1079
131.5600,62.9498,660.0984,6.3733,0.0008,2.1600,0.01162,9.5092,660.0984,0.0000,62.9498
131.6000,62.7917,660.2984,6.3733,0.0008,2.1600,0.01162,9.5092,660.2984,0.0000,62.7917
131.6400,62.6336,660.4984,6.3733,0.0008,2.1600,0.01162,9.5092,660.4984,0.0000,62.6336
131.6800,62.4756,660.6984,6.3733,0.0008,2.1600,0.01162,9.5092,660.6984,0.0000,62.4756
131.7200,62.3175,660.8984,6.3733,0.0008,2.1600,0.01162,9.5092,660.8984,0.0000,62.3175
131.7600,62.1594,661.0984,6.3732,0.0008,2.1600,0.01162,9.5092,661.0984,0.0000,62.1594
131.8000,62.0013,661.2984,6.3732,0.0008,2.1600,0.01162,9.5092,661.2984,0.0000,62.0013
131.8400,61.8432,661.4984,6.3732,0.0008,2.1600,0.01162,9.5092,661.4984,0.0000,61.8432
131.8800,61.6852,661.6984,6.3732,0.0008,2.1600,0.01162,9.5092,661.6984,0.0000,61.6852
131.9200,61.5271,661.8984,6.3732,0.0008,2.1600,0.01162,9.5092,661.8984,0.0000,61.5271
131.9600,61.3690,662.0984,6.3731,0.0008,2.1600,0.01162,9.5092,662.0984,0.0000,61.3690
132.0000,61.2109,662.2984,6.3731,0.0008,2.1600,0.01162,9.5092,662.2984,0.0000,61.2109
132.0400,61.0529,662.4984,6.3731,0.0008,2.1600,0.01162,9.5092,662.4984,0.0000,61.0529
132.0800,60.8948,662.6984,6.3731,0.0008,2.1600,0.01162,9.5092,662.6984,0.0000,60.8948
132.1200,60.7367,662.8984,6.3731,0.0008,2.1600,0.01162,9.5092,662.8984,0.0000,60.7367
132.1600,60.5787,663.0984,6.3730,0.0008,2.1600,0.01162,9.5092,663.0984,0.0000,60.5787
132.2000,60.4206,663.2984,6.3730,0.0008,2.1600,0.01162,9.5092,663.2984,0.0000,60.4206
132.2400,60.2625,663.4984,6.3730,0.0008,2.1600,0.01162,9.5092,663.4984,0.0000,60.2625
132.2800,60.1045,663.6984,6.3730,0.0008,2.1600,0.01162,9.5092,663.6984,0.0000,60.1045
132.3200,59.9464,663.8984,6.3730,0.0008,2.1600,0.01162,9.5092,663.8984,0.0000,59.9464
132.3600,59.7883,664.0984,6.3730,0.0008,2.1600,0.01162,9.5092,664.0984,0.0000,59.7883
132.4000,59.6303,664.2984,6.3729,0.0008,2.1600,0.01162,9.5092,664.2984,0.0000,59.6303
132.4400,59.4722,664.4984,6.3729,0.0008,2.1600,0.01162,9.5092,664.4984,0.0000,59.4722
132.4800,59.3142,664.6984,6.3729,0.0008,2.1600,0.01162,9.5092,664.6984,0.0000,59.3142
132.5200,59.1561,664.8984,6.3729,0.0008,2.1600,0.01162,9.5092,664.8984,0.0000,59.1561
132.5600,58.9981,665.0984,6.3729,0.0008,2.1600,0.01162,9.5092,665.0984,0.0000,58.9981
132.6000,58.8400,665.2984,6.3728,0.0008,2.1600,0.01162,9.5092,665.2984,0.0000,58.8400
132.6400,58.6820,665.4984,6.3728,0.0008,2.1600,0.01162,9.5092,665.4984,0.0000,58.6820
132.6800,58.5239,665.6984,6.3728,0.0008,2.1600,0.01162,9.5092,665.6984,0.0000,58.5239
132.7200,58.3658,665.8984,6.3728,0.0008,2.1600,0.01162,9.5092,665.8984,0.0000,58.3658
132.7600,58.2078,666.0984,6.3728,0.0008,2.1600,0.01162,9.5092,666.0984,0.0000,58.2078
132.8000,58.0497,666.2984,6.3728,0.0008,2.1600,0.01162,9.5092,666.2984,0.0000,58.0497
132.8400,57.8917,666.4984,6.3727,0.0008,2.1600,0.01162,9.5092,666.4984,0.0000,57.8917
132.8800,57.7337,666.6984,6.3727,0.0008,2.1600,0.01162,9.5092,666.6984,0.0000,57.7337
132.9200,57.5756,666.8984,6.3727,0.0008,2.1600,0.01162,9.5092,666.8984,0.0000,57.5756
132.9600,57.4176,667.0984,6.3727,0.0008,2.1600,0.01162,9.5092,667.0984,0.0000,57.4176
133.0000,57.2595,667.2984,6.3727,0.0008,2.1600,0.01162,9.5092,667.2984,0.0000,57.2595
133.0400,57.1015,667.4984,6.3726,0.0008,2.1600,0.01162,9.5092,667.4984,0.0000,57.1015
133.0800,56.9434,667.6984,6.3726,0.0008,2.1600,0.01162,9.5092,667.6984,0.0000,56.9434
133.1200,56.7854,667.8984,6.3726,0.0008,2.1600,0.01162,9.5092,667.8984,0.0000,56.7854
133.1600,56.6274,668.0984,6.3726,0.0008,2.1600,0.01162,9.5092,668.0984,0.0000,56.6274
133.2000,56.4693,668.2984,6.3726,0.0008,2.1600,0.01162,9.5092,668.2984,0.0000,56.4693
133.2400,56.3113,668.4984,6.3725,0.0008,2.1600,0.01162,9.5092,668.4984,0.0000,56.3113
133.2800,56.1533,668.6984,6.3725,0.0008,2.1600,0.01162,9.5092,668.6984,0.0000,56.1533
133.3200,55.9952,668.8984,6.3725,0.0008,2.1600,0.01162,9.5092,668.8984,0.0000,55.9952
133.3600,55.8372,669.0984,6.3725,0.0008,2.1600,0.01162,9.5092,669.0984,0.0000,55.8372
133.4000,55.6792,669.2984,6.3725,0.0008,2.1600,0.01162,9.5092,669.2984,0.0000,55.6792
133.4400,55.5211,669.4984,6.3725,0.0008,2.1600,0.01162,9.5092,669.4984,0.0000,55.5211
133.4800,55.3631,669.6984,6.3724,0.0008,2.1600,0.01162,9.5092,669.6984,0.0000,55.3631
133.5200,55.2051,669.8984,6.3724,0.0008,2.1600,0.01162,9.5092,669.8984,0.0000,55.2051
133.5600,55.0471,670.0984,6.3724,0.0008,2.1600,0.01162,9.5092,670.0984,0.0000,55.0471
133.6000,54.8890,670.2984,6.3724,0.0008,2.1600,0.01162,9.5092,670.2984,0.0000,54.8890
133.6400,54.7310,670.4984,6.3724,0.0008,2.1600,0.01162,9.5092,670.4984,0.0000,54.7310
133.6800,54.5730,670.6984,6.3723,0.0008,2.1600,0.01162,9.5092,670.6984,0.0000,54.5730
133.7200,54.4150,670.8984,6.3723,0.0008,2.1600,0.01162,9.5092,670.8984,0.0000,54.4150
133.7600,54.2569,671.0984,6.3723,0.0008,2.1600,0.01162,9.5092,671.0984,0.0000,54.2569
133.8000,54.0989,671.2984,6.3723,0.0008,2.1600,0.01162,9.5092,671.2984,0.0000,54.0989
133.8400,53.9409,671.4984,6.3723,0.0008,2.1600,0.01162,9.5092,671.4984,0.0000,53.9409
133.8800,53.7829,671.6984,6.3722,0.0008,2.1600,0.01162,9.5092,671.6984,0.0000,53.7829
133.9200,53.6249,671.8984,6.3722,0.0008,2.1600,0.01162,9.5092,671.8984,0.0000,53.6249
133.9600,53.4669,672.0984,6.3722,0.0008,2.1600,0.01162,9.5092,672.0984,0.0000,53.4669
134.0000,53.3089,672.2984,6.3722,0.0008,2.1600,0.01162,9.5092,672.2984,0.0000,53.3089
134.0400,53.1508,672.4984,6.3722,0.0008,2.1600,0.01162,9.5092,672.4984,0.0000,53.1508
134.0800,52.9928,672.6984,6.3722,0.0008,2.1600,0.01162,9.5092,672.6984,0.0000,52.9928
134.1200,52.8348,672.8984,6.3721,0.0008,2.1600,0.01162,9.5092,672.8984,0.0000,52.8348
134.1600,52.6768,673.0984,6.3721,0.0007,2.1600,0.01162,9.5092,673.0984,0.0000,52.6768
134.2000,52.5188,673.2984,6.3721,0.0007,2.1600,0.01161,9.5092,673.2984,0.0000,52.5188
134.2400,52.3608,673.4984,6.3721,0.0007,2.1600,0.01161,9.5092,673.4984,0.0000,52.3608
134.2800,52.2028,673.6984,6.3721,0.0007,2.1600,0.01161,9.5092,673.6984,0.0000,52.2028
134.3200,52.0448,673.8984,6.3720,0.0007,2.1600,0.01161,9.5092,673.8984,0.0000,52.0448
134.3600,51.8868,674.0984,6.3720,0.0007,2.1600,0.01161,9.5092,674.0984,0.0000,51.8868
134.4000,51.7288,674.2984,6.3720,0.0007,2.1600,0.01161,9.5092,674.2984,0.0000,51.7288
134.4400,51.5708,674.4984,6.3720,0.0007,2.1600,0.01161,9.5092,674.4984,0.0000,51.5708
134.4800,51.4128,674.6984,6.3720,0.0007,2.1600,0.01161,9.5092,674.6984,0.0000,51.4128
134.5200,51.2548,674.8984,6.3720,0.0007,2.1600,0.01161,9.5092,674.8984,0.0000,51.2548
134.5600,51.0968,675.0984,6.3719,0.0007,2.1600,0.01161,9.5092,675.0984,0.0000,51.0968
134.6000,50.9388,675.2984,6.3719,0.0007,2.1600,0.01161,9.5092,675.2984,0.0000,50.9388
134.6400,50.7808,675.4984,6.3719,0.0007,2.1600,0.01161,9.5092,675.4984,0.0000,50.7808
134.6800,50.6228,675.6984,6.3719,0.0007,2.1600,0.01161,9.5092,675.6984,0.0000,50.6228
134.7200,50.4648,675.8984,6.3719,0.0007,2.1600,0.01161,9.5092,675.8984,0.0000,50.4648
134.7600,50.3068,676.0984,6.3718,0.0007,2.1600,0.01161,9.5092,676.0984,0.0000,50.3068
134.8000,50.1489,676.2984,6.3718,0.0007,2.1600,0.01161,9.5092,676.2984,0.0000,50.1489
134.8400,49.9909,676.4984,6.3718,0.0007,2.1600,0.01161,9.5092,676.4984,0.0000,49.9909
134.8800,49.8329,676.6984,6.3718,0.0007,2.1600,0.01161,9.5092,676.6984,0.0000,49.8329
134.9200,49.6749,676.8984,6.3718,0.0007,2.1600,0.01161,9.5092,676.8984,0.0000,49.6749
134.9600,49.5169,677.0984,6.3717,0.0007,2.1600,0.01161,9.5092,677.0984,0.0000,49.5169
135.0000,49.3589,677.2984,6.3717,0.0007,2.1600,0.01161,9.5092,677.2984,0.0000,49.3589
135.0400,49.2009,677.4984,6.3717,0.0007,2.1600,0.01161,9.5092,677.4984,0.0000,49.2009
135.0800,49.0430,677.6984,6.3717,0.0007,2.1600,0.01161,9.5092,677.6984,0.0000,49.0430
135.1200,48.8850,677.8984,6.3717,0.0007,2.1600,0.01161,9.5092,677.8984,0.0000,48.8850
