time_s,altitude_m,downrange_m,velocity_mps,acceleration_mps2,mass_kg,mach,dynamic_pressure_pa,x_m,y_m,z_m
0.0000,0.0000,0.0000,0.0000,0.0000,0.5650,0.00588,2.4500,0.0000,0.0000,0.0000
0.0100,0.0000,0.0000,0.0000,9.3833,0.5649,0.00588,2.4500,0.0000,0.0000,0.0000
0.0200,0.0000,0.0000,0.0000,8.5373,0.5649,0.00588,2.4500,0.0000,0.0000,0.0000
0.0300,0.0000,0.0000,0.0000,7.6913,0.5648,0.00588,2.4500,0.0000,0.0000,0.0000
0.0400,0.0000,0.0000,0.0000,6.8456,0.5647,0.00588,2.4500,0.0000,0.0000,0.0000
0.0500,0.0000,0.0000,0.0000,6.0003,0.5646,0.00588,2.4500,0.0000,0.0000,0.0000
0.0600,0.0000,0.0000,0.0000,5.1557,0.5645,0.00588,2.4500,0.0000,0.0000,0.0000
0.0700,0.0000,0.0000,0.0000,4.3123,0.5645,0.00588,2.4500,0.0000,0.0000,0.0000
0.0800,0.0000,0.0000,0.0000,3.4713,0.5644,0.00588,2.4500,0.0000,0.0000,0.0000
0.0900,0.0000,0.0000,0.0000,2.6351,0.5643,0.00588,2.4500,0.0000,0.0000,0.0000
0.1000,0.0000,0.0000,0.0000,1.8107,0.5642,0.00588,2.4500,0.0000,0.0000,0.0000
0.1100,0.0000,0.0000,0.0000,1.0276,0.5642,0.00588,2.4500,0.0000,0.0000,0.0000
0.1200,0.0000,0.0000,0.0000,0.5258,0.5641,0.00588,2.4500,0.0000,0.0000,0.0000
0.1300,0.0000,0.0000,0.0082,0.9703,0.5640,0.00588,2.4490,0.0000,0.0000,0.0000
0.1400,0.0002,0.0000,0.0248,1.7470,0.5639,0.00587,2.4472,0.0000,0.0000,0.0002
0.1500,0.0006,0.0000,0.0500,2.5708,0.5639,0.00587,2.4451,0.0000,0.0000,0.0006
0.1600,0.0012,0.0001,0.0837,3.4079,0.5638,0.00587,2.4436,0.0001,0.0000,0.0012
0.1700,0.0023,0.0001,0.1258,4.2504,0.5637,0.00587,2.4436,0.0001,0.0000,0.0023
0.1800,0.0038,0.0002,0.1765,5.0959,0.5636,0.00587,2.4465,0.0002,0.0000,0.0038
0.1900,0.0058,0.0003,0.2357,5.9430,0.5636,0.00588,2.4538,0.0003,0.0000,0.0058
0.2000,0.0085,0.0004,0.3034,6.7913,0.5635,0.00590,2.4675,0.0004,0.0000,0.0085
0.2100,0.0119,0.0006,0.3797,7.6405,0.5634,0.00592,2.4896,0.0006,0.0000,0.0119
0.2200,0.0161,0.0008,0.4644,8.4902,0.5633,0.00596,2.5226,0.0008,0.0000,0.0161
0.2300,0.0212,0.0011,0.5577,9.3405,0.5633,0.00602,2.5690,0.0011,0.0000,0.0212
0.2400,0.0273,0.0014,0.6594,10.1912,0.5632,0.00609,2.6318,0.0014,0.0000,0.0273
0.2500,0.0344,0.0018,0.7697,11.0422,0.5631,0.00619,2.7142,0.0018,0.0000,0.0344
0.2600,0.0427,0.0022,0.8886,11.8935,0.5630,0.00631,2.8197,0.0022,0.0000,0.0427
0.2700,0.0522,0.0027,1.0154,12.6978,0.5630,0.00645,2.9514,0.0027,0.0000,0.0522
0.2800,0.0630,0.0033,1.1442,12.8887,0.5629,0.00662,3.1052,0.0033,0.0000,0.0630
0.2900,0.0750,0.0039,1.2730,12.8907,0.5628,0.00680,3.2794,0.0039,0.0000,0.0750
0.3000,0.0884,0.0046,1.4018,12.8926,0.5627,0.00700,3.4739,0.0046,0.0000,0.0884
0.3100,0.1030,0.0054,1.5307,12.8945,0.5627,0.00721,3.6888,0.0054,0.0000,0.1030
0.3200,0.1190,0.0062,1.6595,12.8964,0.5626,0.00744,3.9240,0.0062,0.0000,0.1190
0.3300,0.1362,0.0071,1.7884,12.8981,0.5625,0.00768,4.1796,0.0071,0.0000,0.1362
0.3400,0.1547,0.0081,1.9173,12.8998,0.5624,0.00793,4.4557,0.0081,0.0000,0.1547
0.3500,0.1745,0.0091,2.0462,12.9013,0.5624,0.00819,4.7520,0.0091,0.0000,0.1745
0.3600,0.1955,0.0102,2.1751,12.9028,0.5623,0.00845,5.0688,0.0102,0.0000,0.1955
0.3700,0.2179,0.0114,2.3040,12.9043,0.5622,0.00873,5.4060,0.0114,0.0000,0.2179
0.3800,0.2416,0.0127,2.4330,12.9056,0.5621,0.00901,5.7636,0.0127,0.0000,0.2416
0.3900,0.2665,0.0140,2.5619,12.9068,0.5621,0.00931,6.1416,0.0140,0.0000,0.2665
0.4000,0.2927,0.0153,2.6909,12.9080,0.5620,0.00960,6.5400,0.0153,0.0000,0.2927
0.4100,0.3202,0.0168,2.8199,12.9091,0.5619,0.00991,6.9587,0.0168,0.0000,0.3202
0.4200,0.3491,0.0183,2.9489,12.9101,0.5618,0.01021,7.3980,0.0183,0.0000,0.3491
0.4300,0.3791,0.0199,3.0779,12.9109,0.5618,0.01053,7.8576,0.0199,0.0000,0.3791
0.4400,0.4105,0.0215,3.2069,12.9117,0.5617,0.01084,8.3376,0.0215,0.0000,0.4105
0.4500,0.4432,0.0232,3.3359,12.9124,0.5616,0.01116,8.8380,0.0232,0.0000,0.4432
0.4600,0.4772,0.0250,3.4649,12.9131,0.5615,0.01149,9.3589,0.0250,0.0000,0.4772
0.4700,0.5124,0.0269,3.5939,12.9136,0.5615,0.01181,9.9001,0.0269,0.0000,0.5124
0.4800,0.5489,0.0288,3.7230,12.9140,0.5614,0.01215,10.4618,0.0288,0.0000,0.5489
0.4900,0.5868,0.0308,3.8520,12.9143,0.5613,0.01248,11.0438,0.0308,0.0000,0.5868
0.5000,0.6259,0.0328,3.9810,12.9146,0.5612,0.01281,11.6463,0.0328,0.0000,0.6259
0.5100,0.6663,0.0349,4.1101,12.9147,0.5612,0.01315,12.2691,0.0349,0.0000,0.6663
0.5200,0.7080,0.0371,4.2391,12.9148,0.5611,0.01349,12.9123,0.0371,0.0000,0.7080
0.5300,0.7509,0.0394,4.3681,12.9147,0.5610,0.01384,13.5760,0.0394,0.0000,0.7509
0.5400,0.7952,0.0417,4.4972,12.9146,0.5609,0.01418,14.2600,0.0417,0.0000,0.7952
0.5500,0.8408,0.0441,4.6262,12.9143,0.5609,0.01453,14.9643,0.0441,0.0000,0.8408
0.5600,0.8876,0.0465,4.7552,12.9140,0.5608,0.01487,15.6891,0.0465,0.0000,0.8876
0.5700,0.9357,0.0490,4.8843,12.9136,0.5607,0.01522,16.4342,0.0490,0.0000,0.9357
0.5800,0.9851,0.0516,5.0133,12.9131,0.5606,0.01557,17.1996,0.0516,0.0000,0.9851
0.5900,1.0359,0.0543,5.1423,12.9124,0.5606,0.01592,17.9721,0.0543,0.0000,1.0359
0.6000,1.0878,0.0571,5.2713,12.9118,0.5605,0.01627,18.7649,0.0571,0.0000,1.0878
0.6100,1.1411,0.0600,5.4003,12.9110,0.5604,0.01662,19.5781,0.0600,0.0000,1.1411
0.6200,1.1957,0.0631,5.5293,12.9101,0.5603,0.01697,20.4116,0.0631,0.0000,1.1957
0.6300,1.2515,0.0663,5.6583,12.9091,0.5603,0.01732,21.2654,0.0663,0.0000,1.2515
0.6400,1.3087,0.0696,5.7873,12.9081,0.5602,0.01767,22.1396,0.0696,0.0000,1.3087
0.6500,1.3671,0.0730,5.9163,12.9069,0.5601,0.01802,23.0340,0.0730,0.0000,1.3671
0.6600,1.4268,0.0765,6.0453,12.9057,0.5600,0.01838,23.9487,0.0765,0.0000,1.4268
0.6700,1.4878,0.0802,6.1742,12.9043,0.5600,0.01873,24.8837,0.0802,0.0000,1.4878
0.6800,1.5500,0.0840,6.3032,12.9029,0.5599,0.01909,25.8389,0.0840,0.0000,1.5500
0.6900,1.6136,0.0879,6.4321,12.9014,0.5598,0.01945,26.8143,0.0879,0.0000,1.6136
0.7000,1.6784,0.0919,6.5610,12.8997,0.5597,0.01980,27.8100,0.0919,0.0000,1.6784
0.7100,1.7446,0.0961,6.6899,12.8980,0.5597,0.02016,28.8258,0.0961,0.0000,1.7446
0.7200,1.8120,0.1003,6.8188,12.8962,0.5596,0.02052,29.8619,0.1003,0.0000,1.8120
0.7300,1.8807,0.1047,6.9477,12.8943,0.5595,0.02088,30.9181,0.1047,0.0000,1.8807
0.7400,1.9506,0.1093,7.0766,12.8923,0.5594,0.02124,31.9944,0.1093,0.0000,1.9506
0.7500,2.0219,0.1139,7.2054,12.8902,0.5594,0.02160,33.0909,0.1139,0.0000,2.0219
0.7600,2.0944,0.1187,7.3342,12.8880,0.5593,0.02196,34.2075,0.1187,0.0000,2.0944
0.7700,2.1683,0.1236,7.4630,12.8857,0.5592,0.02233,35.3441,0.1236,0.0000,2.1683
0.7800,2.2434,0.1286,7.5918,12.8833,0.5591,0.02269,36.5009,0.1286,0.0000,2.2434
0.7900,2.3198,0.1337,7.7206,12.8808,0.5591,0.02305,37.6776,0.1337,0.0000,2.3198
0.8000,2.3974,0.1390,7.8493,12.8783,0.5590,0.02341,38.8744,0.1390,0.0000,2.3974
0.8100,2.4764,0.1443,7.9780,12.8756,0.5589,0.02378,40.0912,0.1443,0.0000,2.4764
0.8200,2.5566,0.1499,8.1067,12.8728,0.5588,0.02414,41.3280,0.1499,0.0000,2.5566
0.8300,2.6381,0.1555,8.2353,12.8700,0.5588,0.02451,42.5847,0.1555,0.0000,2.6381
0.8400,2.7209,0.1612,8.3640,12.8670,0.5587,0.02487,43.8613,0.1612,0.0000,2.7209
0.8500,2.8050,0.1671,8.4926,12.8640,0.5586,0.02524,45.1578,0.1671,0.0000,2.8050
0.8600,2.8904,0.1731,8.6211,12.8609,0.5585,0.02560,46.4742,0.1731,0.0000,2.8904
0.8700,2.9770,0.1793,8.7496,12.8576,0.5585,0.02597,47.8105,0.1793,0.0000,2.9770
0.8800,3.0649,0.1855,8.8781,12.8543,0.5584,0.02633,49.1666,0.1855,0.0000,3.0649
0.8900,3.1541,0.1919,9.0066,12.8509,0.5583,0.02670,50.5424,0.1919,0.0000,3.1541
0.9000,3.2446,0.1984,9.1350,12.8474,0.5582,0.02707,51.9380,0.1984,0.0000,3.2446
0.9100,3.3364,0.2050,9.2634,12.8438,0.5582,0.02743,53.3534,0.2050,0.0000,3.3364
0.9200,3.4294,0.2118,9.3918,12.8401,0.5581,0.02780,54.7884,0.2118,0.0000,3.4294
0.9300,3.5237,0.2187,9.5201,12.8363,0.5580,0.02817,56.2432,0.2187,0.0000,3.5237
0.9400,3.6193,0.2257,9.6484,12.8325,0.5579,0.02853,57.7176,0.2257,0.0000,3.6193
0.9500,3.7161,0.2328,9.7767,12.8285,0.5579,0.02890,59.2115,0.2328,0.0000,3.7161
0.9600,3.8143,0.2401,9.9049,12.8244,0.5578,0.02927,60.7251,0.2401,0.0000,3.8143
0.9700,3.9137,0.2474,10.0330,12.8203,0.5577,0.02963,62.2582,0.2474,0.0000,3.9137
0.9800,4.0144,0.2550,10.1612,12.8160,0.5576,0.03000,63.8109,0.2550,0.0000,4.0144
0.9900,4.1164,0.2626,10.2892,12.8117,0.5576,0.03037,65.3830,0.2626,0.0000,4.1164
1.0000,4.2196,0.2703,10.4173,12.8073,0.5575,0.03074,66.9745,0.2703,0.0000,4.2196
1.0100,4.3241,0.2782,10.5453,12.8027,0.5574,0.03110,68.5855,0.2782,0.0000,4.3241
1.0200,4.4299,0.2863,10.6732,12.7981,0.5573,0.03147,70.2159,0.2863,0.0000,4.4299
1.0300,4.5370,0.2944,10.8011,12.7934,0.5573,0.03184,71.8655,0.2944,0.0000,4.5370
1.0400,4.6453,0.3027,10.9290,12.7886,0.5572,0.03221,73.5345,0.3027,0.0000,4.6453
1.0500,4.7549,0.3111,11.0568,12.7837,0.5571,0.03258,75.2228,0.3111,0.0000,4.7549
1.0600,4.8658,0.3196,11.1845,12.7788,0.5570,0.03294,76.9303,0.3196,0.0000,4.8658
1.0700,4.9779,0.3282,11.3122,12.7737,0.5570,0.03331,78.6570,0.3282,0.0000,4.9779
1.0800,5.0914,0.3370,11.4399,12.7685,0.5569,0.03368,80.4028,0.3370,0.0000,5.0914
1.0900,5.2060,0.3459,11.5675,12.7633,0.5568,0.03405,82.1678,0.3459,0.0000,5.2060
1.1000,5.3220,0.3550,11.6950,12.7579,0.5567,0.03441,83.9518,0.3550,0.0000,5.3220
1.1100,5.4392,0.3641,11.8225,12.7525,0.5567,0.03478,85.7549,0.3641,0.0000,5.4392
1.1200,5.5577,0.3734,11.9499,12.7470,0.5566,0.03515,87.5770,0.3734,0.0000,5.5577
1.1300,5.6775,0.3828,12.0773,12.7414,0.5565,0.03552,89.4180,0.3828,0.0000,5.6775
1.1400,5.7985,0.3924,12.2046,12.7357,0.5564,0.03589,91.2779,0.3924,0.0000,5.7985
1.1500,5.9208,0.4021,12.3319,12.7299,0.5564,0.03625,93.1567,0.4021,0.0000,5.9208
1.1600,6.0444,0.4119,12.4591,12.7240,0.5563,0.03662,95.0544,0.4119,0.0000,6.0444
1.1700,6.1692,0.4218,12.5863,12.7180,0.5562,0.03699,96.9708,0.4218,0.0000,6.1692
1.1800,6.2953,0.4319,12.7133,12.7119,0.5561,0.03736,98.9059,0.4319,0.0000,6.2953
1.1900,6.4227,0.4421,12.8404,12.7058,0.5561,0.03772,100.8598,0.4421,0.0000,6.4227
1.2000,6.5513,0.4524,12.9673,12.6996,0.5560,0.03809,102.8323,0.4524,0.0000,6.5513
1.2100,6.6812,0.4629,13.0942,12.6932,0.5559,0.03846,104.8234,0.4629,0.0000,6.6812
1.2200,6.8124,0.4735,13.2211,12.6868,0.5558,0.03883,106.8330,0.4735,0.0000,6.8124
1.2300,6.9448,0.4842,13.3478,12.6803,0.5558,0.03919,108.8612,0.4842,0.0000,6.9448
1.2400,7.0784,0.4951,13.4745,12.6737,0.5557,0.03956,110.9078,0.4951,0.0000,7.0784
1.2500,7.2134,0.5060,13.6012,12.6670,0.5556,0.03993,112.9728,0.5060,0.0000,7.2134
1.2600,7.3496,0.5172,13.7277,12.6603,0.5555,0.04029,115.0563,0.5172,0.0000,7.3496
1.2700,7.4870,0.5284,13.8542,12.6534,0.5555,0.04066,117.1580,0.5284,0.0000,7.4870
1.2800,7.6257,0.5398,13.9807,12.6465,0.5554,0.04103,119.2780,0.5398,0.0000,7.6257
1.2900,7.7657,0.5513,14.1070,12.6394,0.5553,0.04139,121.4162,0.5513,0.0000,7.7657
1.3000,7.9069,0.5629,14.2333,12.6323,0.5552,0.04176,123.5726,0.5629,0.0000,7.9069
1.3100,8.0494,0.5747,14.3595,12.6251,0.5552,0.04213,125.7471,0.5747,0.0000,8.0494
1.3200,8.1931,0.5866,14.4857,12.6178,0.5551,0.04249,127.9397,0.5866,0.0000,8.1931
1.3300,8.3381,0.5987,14.6118,12.6104,0.5550,0.04286,130.1503,0.5987,0.0000,8.3381
1.3400,8.4843,0.6109,14.7378,12.6030,0.5549,0.04322,132.3789,0.6109,0.0000,8.4843
1.3500,8.6318,0.6232,14.8637,12.5954,0.5549,0.04359,134.6254,0.6232,0.0000,8.6318
1.3600,8.7806,0.6356,14.9895,12.5878,0.5548,0.04395,136.8897,0.6356,0.0000,8.7806
1.3700,8.9306,0.6482,15.1153,12.5801,0.5547,0.04432,139.1719,0.6482,0.0000,8.9306
1.3800,9.0818,0.6609,15.2410,12.5723,0.5546,0.04468,141.4718,0.6609,0.0000,9.0818
1.3900,9.2343,0.6738,15.3666,12.5644,0.5546,0.04505,143.7894,0.6738,0.0000,9.2343
1.4000,9.3881,0.6868,15.4921,12.5564,0.5545,0.04541,146.1246,0.6868,0.0000,9.3881
1.4100,9.5431,0.6999,15.6176,12.5483,0.5544,0.04578,148.4775,0.6999,0.0000,9.5431
1.4200,9.6993,0.7131,15.7429,12.5402,0.5543,0.04614,150.8478,0.7131,0.0000,9.6993
1.4300,9.8568,0.7265,15.8682,12.5320,0.5543,0.04651,153.2357,0.7265,0.0000,9.8568
1.4400,10.0155,0.7401,15.9934,12.5237,0.5542,0.04687,155.6409,0.7401,0.0000,10.0155
1.4500,10.1755,0.7537,16.1185,12.5153,0.5541,0.04724,158.0635,0.7537,0.0000,10.1755
1.4600,10.3367,0.7675,16.2436,12.5068,0.5540,0.04760,160.5035,0.7675,0.0000,10.3367
1.4700,10.4992,0.7815,16.3685,12.4982,0.5540,0.04796,162.9606,0.7815,0.0000,10.4992
1.4800,10.6629,0.7956,16.4934,12.4896,0.5539,0.04833,165.4350,0.7956,0.0000,10.6629
1.4900,10.8278,0.8098,16.6181,12.4809,0.5538,0.04869,167.9265,0.8098,0.0000,10.8278
1.5000,10.9940,0.8241,16.7428,12.4720,0.5537,0.04905,170.4350,0.8241,0.0000,10.9940
1.5100,11.1615,0.8386,16.8674,12.4632,0.5537,0.04941,172.9606,0.8386,0.0000,11.1615
1.5200,11.3301,0.8533,16.9919,12.4542,0.5536,0.04978,175.5031,0.8533,0.0000,11.3301
1.5300,11.5000,0.8680,17.1163,12.4451,0.5535,0.05014,178.0625,0.8680,0.0000,11.5000
1.5400,11.6712,0.8829,17.2406,12.4360,0.5534,0.05050,180.6388,0.8829,0.0000,11.6712
1.5500,11.8435,0.8980,17.3649,12.4268,0.5534,0.05086,183.2318,0.8980,0.0000,11.8435
1.5600,12.0171,0.9132,17.4890,12.4175,0.5533,0.05122,185.8415,0.9132,0.0000,12.0171
1.5700,12.1920,0.9285,17.6130,12.4081,0.5532,0.05159,188.4678,0.9285,0.0000,12.1920
1.5800,12.3680,0.9440,17.7370,12.3987,0.5531,0.05195,191.1107,0.9440,0.0000,12.3680
1.5900,12.5453,0.9596,17.8608,12.3891,0.5531,0.05231,193.7701,0.9596,0.0000,12.5453
1.6000,12.7239,0.9753,17.9846,12.3795,0.5530,0.05267,196.4460,0.9753,0.0000,12.7239
1.6100,12.9036,0.9912,18.1082,12.3698,0.5529,0.05303,199.1383,0.9912,0.0000,12.9036
1.6200,13.0846,1.0072,18.2318,12.3600,0.5528,0.05339,201.8469,1.0072,0.0000,13.0846
1.6300,13.2669,1.0234,18.3553,12.3502,0.5528,0.05375,204.5718,1.0234,0.0000,13.2669
1.6400,13.4503,1.0397,18.4786,12.3403,0.5527,0.05411,207.3128,1.0397,0.0000,13.4503
1.6500,13.6350,1.0562,18.6019,12.3303,0.5526,0.05447,210.0700,1.0562,0.0000,13.6350
1.6600,13.8209,1.0728,18.7250,12.3202,0.5525,0.05482,212.8433,1.0728,0.0000,13.8209
1.6700,14.0080,1.0895,18.8481,12.3100,0.5525,0.05518,215.6325,1.0895,0.0000,14.0080
1.6800,14.1963,1.1064,18.9710,12.2998,0.5524,0.05554,218.4377,1.1064,0.0000,14.1963
1.6900,14.3859,1.1235,19.0939,12.2894,0.5523,0.05590,221.2587,1.1235,0.0000,14.3859
1.7000,14.5767,1.1406,19.2166,12.2791,0.5522,0.05626,224.0955,1.1406,0.0000,14.5767
1.7100,14.7687,1.1580,19.3393,12.2686,0.5522,0.05662,226.9481,1.1580,0.0000,14.7687
1.7200,14.9619,1.1754,19.4618,12.2580,0.5521,0.05697,229.8163,1.1754,0.0000,14.9619
1.7300,15.1563,1.1930,19.5842,12.2474,0.5520,0.05733,232.7001,1.1930,0.0000,15.1563
1.7400,15.3520,1.2108,19.7065,12.2367,0.5519,0.05769,235.5994,1.2108,0.0000,15.3520
1.7500,15.5488,1.2287,19.8287,12.2259,0.5519,0.05804,238.5142,1.2287,0.0000,15.5488
1.7600,15.7469,1.2467,19.9508,12.2151,0.5518,0.05840,241.4444,1.2467,0.0000,15.7469
1.7700,15.9462,1.2649,20.0728,12.2042,0.5517,0.05876,244.3899,1.2649,0.0000,15.9462
1.7800,16.1467,1.2833,20.1947,12.1932,0.5516,0.05911,247.3506,1.2833,0.0000,16.1467
1.7900,16.3484,1.3018,20.3165,12.1821,0.5516,0.05947,250.3265,1.3018,0.0000,16.3484
1.8000,16.5513,1.3204,20.4381,12.1710,0.5515,0.05982,253.3175,1.3204,0.0000,16.5513
1.8100,16.7555,1.3392,20.5597,12.1598,0.5514,0.06018,256.3235,1.3392,0.0000,16.7555
1.8200,16.9608,1.3581,20.6811,12.1485,0.5513,0.06053,259.3445,1.3581,0.0000,16.9608
1.8300,17.1673,1.3772,20.8024,12.1371,0.5513,0.06088,262.3804,1.3772,0.0000,17.1673
1.8400,17.3751,1.3964,20.9236,12.1257,0.5512,0.06124,265.4311,1.3964,0.0000,17.3751
1.8500,17.5840,1.4158,21.0447,12.1142,0.5511,0.06159,268.4965,1.4158,0.0000,17.5840
1.8600,17.7942,1.4353,21.1657,12.1026,0.5510,0.06194,271.5767,1.4353,0.0000,17.7942
1.8700,18.0055,1.4550,21.2865,12.0909,0.5510,0.06230,274.6714,1.4550,0.0000,18.0055
1.8800,18.2181,1.4748,21.4072,12.0792,0.5509,0.06265,277.7806,1.4748,0.0000,18.2181
1.8900,18.4318,1.4948,21.5279,12.0674,0.5508,0.06300,280.9043,1.4948,0.0000,18.4318
1.9000,18.6467,1.5149,21.6483,12.0556,0.5507,0.06335,284.0424,1.5149,0.0000,18.6467
1.9100,18.8629,1.5352,21.7687,12.0437,0.5507,0.06370,287.1947,1.5352,0.0000,18.8629
1.9200,19.0802,1.5557,21.8890,12.0317,0.5506,0.06406,290.3613,1.5557,0.0000,19.0802
1.9300,19.2987,1.5762,22.0091,12.0196,0.5505,0.06441,293.5421,1.5762,0.0000,19.2987
1.9400,19.5184,1.5970,22.1291,12.0075,0.5504,0.06476,296.7369,1.5970,0.0000,19.5184
1.9500,19.7393,1.6179,22.2490,11.9953,0.5504,0.06511,299.9458,1.6179,0.0000,19.7393
1.9600,19.9614,1.6389,22.3688,11.9830,0.5503,0.06546,303.1685,1.6389,0.0000,19.9614
1.9700,20.1847,1.6601,22.4884,11.9706,0.5502,0.06581,306.4052,1.6601,0.0000,20.1847
1.9800,20.4092,1.6815,22.6079,11.9582,0.5501,0.06615,309.6556,1.6815,0.0000,20.4092
1.9900,20.6348,1.7030,22.7273,11.9458,0.5501,0.06650,312.9197,1.7030,0.0000,20.6348
2.0000,20.8617,1.7246,22.8465,11.9332,0.5500,0.06685,316.1974,1.7246,0.0000,20.8617
2.0100,21.0897,1.7464,22.9657,11.9206,0.5499,0.06720,319.4887,1.7464,0.0000,21.0897
2.0200,21.3189,1.7684,23.0847,11.9079,0.5498,0.06755,322.7934,1.7684,0.0000,21.3189
2.0300,21.5493,1.7905,23.2036,11.8952,0.5498,0.06789,326.1116,1.7905,0.0000,21.5493
2.0400,21.7808,1.8128,23.3223,11.8824,0.5497,0.06824,329.4431,1.8128,0.0000,21.7808
2.0500,22.0136,1.8352,23.4409,11.8695,0.5496,0.06859,332.7878,1.8352,0.0000,22.0136
2.0600,22.2475,1.8578,23.5594,11.8566,0.5495,0.06893,336.1456,1.8578,0.0000,22.2475
2.0700,22.4826,1.8806,23.6778,11.8436,0.5495,0.06928,339.5166,1.8806,0.0000,22.4826
2.0800,22.7188,1.9035,23.7960,11.8305,0.5494,0.06962,342.9005,1.9035,0.0000,22.7188
2.0900,22.9563,1.9266,23.9141,11.8174,0.5493,0.06997,346.2974,1.9266,0.0000,22.9563
2.1000,23.1949,1.9498,24.0320,11.8042,0.5492,0.07031,349.7071,1.9498,0.0000,23.1949
2.1100,23.4347,1.9732,24.1499,11.7910,0.5492,0.07066,353.1296,1.9732,0.0000,23.4347
2.1200,23.6756,1.9967,24.2676,11.7777,0.5491,0.07100,356.5648,1.9967,0.0000,23.6756
2.1300,23.9177,2.0204,24.3851,11.7643,0.5490,0.07135,360.0126,2.0204,0.0000,23.9177
2.1400,24.1610,2.0443,24.5025,11.7508,0.5489,0.07169,363.4729,2.0443,0.0000,24.1610
2.1500,24.4054,2.0683,24.6198,11.7374,0.5489,0.07203,366.9457,2.0683,0.0000,24.4054
2.1600,24.6510,2.0925,24.7370,11.7238,0.5488,0.07237,370.4309,2.0925,0.0000,24.6510
2.1700,24.8978,2.1168,24.8540,11.7102,0.5487,0.07272,373.9283,2.1168,0.0000,24.8978
2.1800,25.1457,2.1413,24.9708,11.6965,0.5486,0.07306,377.4380,2.1413,0.0000,25.1457
2.1900,25.3947,2.1660,25.0876,11.6828,0.5486,0.07340,380.9598,2.1660,0.0000,25.3947
2.2000,25.6450,2.1908,25.2042,11.6690,0.5485,0.07374,384.4936,2.1908,0.0000,25.6450
2.2100,25.8964,2.2158,25.3206,11.6551,0.5484,0.07408,388.0394,2.2158,0.0000,25.8964
2.2200,26.1489,2.2410,25.4369,11.6412,0.5483,0.07442,391.5971,2.2410,0.0000,26.1489
2.2300,26.4026,2.2663,25.5531,11.6272,0.5483,0.07476,395.1666,2.2663,0.0000,26.4026
2.2400,26.6574,2.2918,25.6691,11.6132,0.5482,0.07510,398.7479,2.2918,0.0000,26.6574
2.2500,26.9134,2.3174,25.7850,11.5991,0.5481,0.07544,402.3407,2.3174,0.0000,26.9134
2.2600,27.1706,2.3432,25.9008,11.5850,0.5480,0.07578,405.9452,2.3432,0.0000,27.1706
2.2700,27.4288,2.3692,26.0164,11.5707,0.5480,0.07611,409.5611,2.3692,0.0000,27.4288
2.2800,27.6883,2.3953,26.1318,11.5565,0.5479,0.07645,413.1885,2.3953,0.0000,27.6883
2.2900,27.9488,2.4216,26.2471,11.5422,0.5478,0.07679,416.8271,2.4216,0.0000,27.9488
2.3000,28.2106,2.4481,26.3623,11.5278,0.5477,0.07712,420.4770,2.4481,0.0000,28.2106
2.3100,28.4734,2.4747,26.4773,11.5134,0.5477,0.07746,424.1380,2.4747,0.0000,28.4734
2.3200,28.7374,2.5016,26.5922,11.4989,0.5476,0.07780,427.8102,2.5016,0.0000,28.7374
2.3300,29.0025,2.5285,26.7069,11.4844,0.5475,0.07813,431.4933,2.5285,0.0000,29.0025
2.3400,29.2688,2.5557,26.8215,11.4698,0.5474,0.07847,435.1873,2.5557,0.0000,29.2688
2.3500,29.5362,2.5830,26.9359,11.4551,0.5474,0.07880,438.8921,2.5830,0.0000,29.5362
2.3600,29.8047,2.6105,27.0502,11.4405,0.5473,0.07914,442.6077,2.6105,0.0000,29.8047
2.3700,30.0744,2.6381,27.1643,11.4257,0.5472,0.07947,446.3340,2.6381,0.0000,30.0744
2.3800,30.3452,2.6659,27.2783,11.4109,0.5471,0.07980,450.0708,2.6659,0.0000,30.3452
2.3900,30.6171,2.6939,27.3922,11.3961,0.5471,0.08013,453.8181,2.6939,0.0000,30.6171
2.4000,30.8901,2.7221,27.5058,11.3812,0.5470,0.08047,457.5758,2.7221,0.0000,30.8901
2.4100,31.1643,2.7504,27.6194,11.3662,0.5469,0.08080,461.3439,2.7504,0.0000,31.1643
2.4200,31.4396,2.7789,27.7328,11.3512,0.5468,0.08113,465.1222,2.7789,0.0000,31.4396
2.4300,31.7160,2.8076,27.8460,11.3361,0.5468,0.08146,468.9107,2.8076,0.0000,31.7160
2.4400,31.9935,2.8364,27.9591,11.3210,0.5467,0.08179,472.7092,2.8364,0.0000,31.9935
2.4500,32.2722,2.8654,28.0720,11.3059,0.5466,0.08212,476.5178,2.8654,0.0000,32.2722
2.4600,32.5519,2.8946,28.1847,11.2907,0.5465,0.08245,480.3362,2.8946,0.0000,32.5519
2.4700,32.8328,2.9240,28.2974,11.2754,0.5465,0.08278,484.1645,2.9240,0.0000,32.8328
2.4800,33.1148,2.9535,28.4098,11.2601,0.5464,0.08311,488.0026,2.9535,0.0000,33.1148
2.4900,33.3979,2.9832,28.5221,11.2448,0.5463,0.08344,491.8503,2.9832,0.0000,33.3979
2.5000,33.6821,3.0131,28.6343,11.2294,0.5462,0.08377,495.7076,3.0131,0.0000,33.6821
2.5100,33.9674,3.0432,28.7462,11.2140,0.5462,0.08409,499.5743,3.0432,0.0000,33.9674
2.5200,34.2539,3.0734,28.8581,11.1985,0.5461,0.08442,503.4505,3.0734,0.0000,34.2539
